Level,Code.,Municipality,Horse,Pork - total,Sheep_Goat,beef_cattle,milk_cattle,excl_cattle,Layers,Broilers,标记
MU,1100015,Alta Floresta D'Oeste (RO),131.0,7213.0,4024.0,85663.0,44567.0,404117.0,30863,821821.0,
MU,1100023,Ariquemes (RO),158.0,5328.0,4778.0,95305.0,49583.0,449605.0,33165,883119.0,
MU,1100031,Cabixi (RO),41.0,3955.0,2230.0,27473.0,14293.0,129604.0,14933,397636.0,
MU,1100049,Cacoal (RO),154.0,10642.0,3496.0,95865.0,49874.0,452245.0,115792,3083313.0,
MU,1100056,Cerejeiras (RO),28.0,3741.0,1374.0,19829.0,10316.0,93545.0,9532,253818.0,
MU,1100064,Colorado do Oeste (RO),102.0,9128.0,2554.0,55568.0,28910.0,262143.0,29054,773651.0,
MU,1100072,Corumbiara (RO),91.0,7306.0,1471.0,69320.0,36064.0,327018.0,22260,592740.0,
MU,1100080,Costa Marques (RO),65.0,2121.0,3023.0,47053.0,24480.0,221974.0,11304,301003.0,
MU,1100098,Espigão D'Oeste (RO),126.0,7987.0,4109.0,86110.0,44799.0,406226.0,59364,1580746.0,
MU,1100106,Guajará-Mirim (RO),51.0,1639.0,1173.0,26480.0,13776.0,124920.0,5170,137667.0,
MU,1100114,Jaru (RO),225.0,8679.0,3568.0,112010.0,58274.0,528408.0,39229,1044591.0,
MU,1100122,Ji-Paraná (RO),188.0,5565.0,4756.0,93650.0,48722.0,441795.0,36889,982281.0,
MU,1100130,Machadinho D'Oeste (RO),94.0,5564.0,2191.0,67329.0,35028.0,317624.0,27831,741085.0,
MU,1100148,Nova Brasilândia D'Oeste (RO),79.0,5019.0,2076.0,41945.0,21822.0,197875.0,26333,701196.0,
MU,1100155,Ouro Preto do Oeste (RO),155.0,8381.0,1862.0,76098.0,39591.0,358994.0,27998,745532.0,
MU,1100189,Pimenta Bueno (RO),93.0,4244.0,4663.0,60906.0,31687.0,287327.0,33672,896619.0,
MU,1100205,Porto Velho (RO),353.0,11518.0,7966.0,191007.0,99373.0,901082.0,59658,1588575.0,
MU,1100254,Presidente Médici (RO),135.0,5593.0,1893.0,70684.0,36774.0,333455.0,27609,735173.0,
MU,1100262,Rio Crespo (RO),31.0,1051.0,1494.0,26219.0,13640.0,123687.0,5616,149543.0,
MU,1100288,Rolim de Moura (RO),90.0,6018.0,3343.0,49952.0,25988.0,235651.0,68230,1816831.0,
MU,1100296,Santa Luzia D'Oeste (RO),57.0,2558.0,1471.0,35579.0,18510.0,167844.0,15197,404666.0,
MU,1100304,Vilhena (RO),50.0,3765.0,2270.0,26597.0,13837.0,125473.0,271503,7229590.0,
MU,1100320,São Miguel do Guaporé (RO),99.0,6911.0,1888.0,54451.0,28328.0,256872.0,31520,839316.0,
MU,1100338,Nova Mamoré (RO),232.0,8940.0,3070.0,129405.0,67324.0,610469.0,38246,1018416.0,
MU,1100346,Alvorada D'Oeste (RO),116.0,5016.0,1468.0,55968.0,29118.0,264031.0,21107,562038.0,
MU,1100379,Alto Alegre dos Parecis (RO),63.0,4754.0,2095.0,,,,24702,657766.0,
MU,1100403,Alto Paraíso (RO),52.0,2183.0,1256.0,59493.0,30952.0,280660.0,11184,297808.0,
MU,1100452,Buritis (RO),140.0,6893.0,2063.0,101338.0,52722.0,478065.0,28778,766301.0,
MU,1100502,Novo Horizonte do Oeste (RO),65.0,3621.0,701.0,31257.0,16262.0,147456.0,16262,433025.0,
MU,1100601,Cacaulândia (RO),78.0,2529.0,1360.0,53175.0,27665.0,250856.0,11504,306329.0,
MU,1100700,Campo Novo de Rondônia (RO),105.0,3379.0,1925.0,85466.0,44464.0,403189.0,17182,457523.0,
MU,1100809,Candeias do Jamari (RO),95.0,3702.0,2551.0,43095.0,22421.0,203302.0,20870,555727.0,
MU,1100908,Castanheiras (RO),35.0,1851.0,992.0,23855.0,12411.0,112538.0,7386,196675.0,
MU,1100924,Chupinguaia (RO),76.0,2634.0,1414.0,75801.0,39436.0,357593.0,14332,381633.0,
MU,1100940,Cujubim (RO),62.0,3025.0,1231.0,38229.0,19889.0,180348.0,16015,426448.0,
MU,1101005,Governador Jorge Teixeira (RO),119.0,3918.0,1414.0,59384.0,30895.0,280145.0,20984,558763.0,
MU,1101104,Itapuã do Oeste (RO),40.0,1324.0,962.0,18627.0,9691.0,87875.0,8635,229933.0,
MU,1101203,Ministro Andreazza (RO),46.0,2652.0,702.0,28500.0,14828.0,134451.0,15713,418406.0,
MU,1101302,Mirante da Serra (RO),64.0,3754.0,755.0,26508.0,13791.0,125050.0,16488,439043.0,
MU,1101401,Monte Negro (RO),91.0,3542.0,2941.0,61203.0,31841.0,288727.0,21166,563609.0,
MU,1101435,Nova União (RO),22.0,1283.0,377.0,30481.0,15858.0,143796.0,5257,139984.0,
MU,1101450,Parecis (RO),53.0,3045.0,2103.0,36937.0,19217.0,174250.0,12573,334794.0,
MU,1101468,Pimenteiras do Oeste (RO),25.0,2546.0,1363.0,28412.0,14781.0,134033.0,3998,106459.0,
MU,1101476,Primavera de Rondônia (RO),21.0,767.0,349.0,16287.0,8473.0,76834.0,18870,502471.0,
MU,1101484,São Felipe D'Oeste (RO),30.0,2429.0,349.0,21785.0,11334.0,102772.0,13086,348454.0,
MU,1101492,São Francisco do Guaporé (RO),122.0,5178.0,4888.0,94243.0,49031.0,444594.0,25345,674887.0,
MU,1101500,Seringueiras (RO),76.0,4665.0,2533.0,46113.0,23991.0,217538.0,18909,503509.0,
MU,1101559,Teixeirópolis (RO),44.0,2765.0,1288.0,,,,10399,276905.0,
MU,1101609,Theobroma (RO),107.0,5191.0,1406.0,55580.0,28916.0,262202.0,20709,551440.0,
MU,1101708,Urupá (RO),73.0,5188.0,1068.0,36625.0,19054.0,172779.0,21275,566511.0,
MU,1101757,Vale do Anari (RO),68.0,3081.0,1256.0,30744.0,15995.0,145034.0,15132,402935.0,
MU,1101807,Vale do Paraíso (RO),79.0,3081.0,1152.0,35795.0,18623.0,168866.0,15124,402722.0,
MU,1200013,Acrelândia (AC),176.0,3213.0,3363.0,41429.0,21554.0,195441.0,20516,546301.0,
MU,1200054,Assis Brasil (AC),74.0,5777.0,4024.0,8726.0,4540.0,41163.0,17485,465591.0,
MU,1200104,Brasiléia (AC),165.0,14480.0,8832.0,47368.0,24643.0,223459.0,55410,1475459.0,
MU,1200138,Bujari (AC),172.0,3363.0,4668.0,45791.0,23823.0,216022.0,18010,479571.0,
MU,1200179,Capixaba (AC),102.0,4214.0,4108.0,33328.0,17339.0,157227.0,23957,637928.0,
MU,1200203,Cruzeiro do Sul (AC),44.0,2132.0,1947.0,7261.0,3777.0,34253.0,58179,1549192.0,
MU,1200252,Epitaciolândia (AC),97.0,13936.0,3706.0,25290.0,13157.0,119304.0,24231,645224.0,
MU,1200302,Feijó (AC),107.0,24724.0,12567.0,21008.0,10930.0,99108.0,29880,795646.0,
MU,1200328,Jordão (AC),5.0,1458.0,870.0,1207.0,628.0,5694.0,4304,114607.0,
MU,1200336,Mâncio Lima (AC),10.0,2881.0,402.0,2924.0,1521.0,13794.0,16044,427220.0,
MU,1200344,Manoel Urbano (AC),52.0,3505.0,1146.0,8113.0,4221.0,38272.0,13838,368479.0,
MU,1200351,Marechal Thaumaturgo (AC),6.0,5304.0,1757.0,,,,12035,320468.0,
MU,1200385,Plácido de Castro (AC),187.0,4464.0,6283.0,39906.0,20762.0,188259.0,21146,563076.0,
MU,1200393,Porto Walter (AC),6.0,3592.0,626.0,1657.0,862.0,7817.0,9444,251475.0,
MU,1200401,Rio Branco (AC),685.0,10761.0,21643.0,111317.0,57913.0,525140.0,111089,2958081.0,
MU,1200427,Rodrigues Alves (AC),10.0,1551.0,631.0,2299.0,1196.0,10846.0,11359,302468.0,
MU,1200435,Santa Rosa do Purus (AC),11.0,2080.0,376.0,,,,2571,68461.0,
MU,1200450,Senador Guiomard (AC),195.0,3411.0,5168.0,50822.0,26441.0,239756.0,90747,2416414.0,
MU,1200500,Sena Madureira (AC),334.0,9203.0,14493.0,62093.0,32304.0,292924.0,21523,573115.0,
