Level,Code.,Municipality,Horse,Pork - total,Sheep_Goat,beef_cattle,milk_cattle,excl_cattle,Layers,Broilers,标记
MU,1302504,Manacapuru (AM),11.0,402.0,91.0,1660.0,1620.0,4636.0,83613,188649.0,
MU,1302553,Manaquiri (AM),,,,,,,...,,
MU,1302603,Manaus (AM),19.0,2392.0,434.0,1980.0,1933.0,5529.0,2033504,4588034.0,
MU,1302702,Manicoré (AM),1.0,641.0,,,,,77602,175087.0,
MU,1302801,Maraã (AM),,,,,,,666,1503.0,
MU,1302900,Maués (AM),18.0,2334.0,1481.0,4644.0,4532.0,12966.0,80772,182239.0,
MU,1303007,Nhamundá (AM),147.0,4595.0,744.0,7903.0,7712.0,22064.0,46196,104228.0,
MU,1303106,Nova Olinda do Norte (AM),,1167.0,242.0,,,,67719,152789.0,
MU,1303205,Novo Airão (AM),,51.0,,,,,4517,10191.0,
MU,1303304,Novo Aripuanã (AM),,299.0,,,,,20785,46896.0,
MU,1303403,Parintins (AM),106.0,4555.0,3455.0,12648.0,12343.0,35314.0,118596,267579.0,
MU,1303502,Pauini (AM),,979.0,42.0,,,,37000,83480.0,
MU,1303536,Presidente Figueiredo (AM),,,,,,,...,,
MU,1303569,Rio Preto da Eva (AM),,,,,,,...,,
MU,1303601,Santa Isabel do Rio Negro (AM),,140.0,,,,,3510,7919.0,
MU,1303700,Santo Antônio do Içá (AM),,1648.0,,,,,39237,88527.0,
MU,1303809,São Gabriel da Cachoeira (AM),,157.0,,,,,33712,76062.0,
MU,1303908,São Paulo de Olivença (AM),1.0,642.0,,,,,47087,106239.0,
MU,1303957,São Sebastião do Uatumã (AM),,,,,,,...,,
MU,1304005,Silves (AM),9.0,447.0,269.0,,,,15021,33891.0,
MU,1304062,Tabatinga (AM),,,,,,,...,,
MU,1304104,Tapauá (AM),,28.0,,,,,11251,25385.0,
MU,1304203,Tefé (AM),11.0,339.0,473.0,,,,30903,69724.0,
MU,1304237,Tonantins (AM),,,,,,,...,,
MU,1304260,Uarini (AM),,,,,,,...,,
MU,1304302,Urucará (AM),11.0,941.0,179.0,,,,31542,71166.0,
MU,1304401,Urucurituba (AM),10.0,1704.0,64.0,,,,44806,101092.0,
MU,1400027,Amajari (RR),,,,,,,...,,
MU,1400050,Alto Alegre (RR),,,,,,,...,,
MU,1400100,Boa Vista (RR),2208.0,4657.0,21015.0,93010.0,90766.0,259685.0,327120,738055.0,
MU,1400159,Bonfim (RR),,,,,,,...,,
MU,1400175,Cantá (RR),,,,,,,...,,
MU,1400209,Caracaraí (RR),11.0,184.0,251.0,,,,15900,35874.0,
MU,1400233,Caroebe (RR),,,,,,,...,,
MU,1400282,Iracema (RR),,,,,,,...,,
MU,1400308,Mucajaí (RR),,,,,,,...,,
MU,1400407,Normandia (RR),,,,,,,...,,
MU,1400456,Pacaraima (RR),,,,,,,...,,
MU,1400472,Rorainópolis (RR),,,,,,,...,,
MU,1400506,São João da Baliza (RR),,,,,,,...,,
MU,1400605,São Luiz (RR),,,,,,,...,,
MU,1400704,Uiramutã (RR),,,,,,,...,,
MU,1500107,Abaetetuba (PA),48.0,7530.0,661.0,,,,151000,340689.0,
MU,1500131,Abel Figueiredo (PA),,,,,,,...,,
MU,1500206,Acará (PA),22.0,7006.0,211.0,7066.0,6895.0,19727.0,113500,256081.0,
MU,1500305,Afuá (PA),34.0,9036.0,,1819.0,1776.0,5080.0,30000,67687.0,
MU,1500347,Água Azul do Norte (PA),,,,,,,...,,
MU,1500404,Alenquer (PA),326.0,5271.0,1422.0,21813.0,21287.0,60902.0,218594,493196.0,
MU,1500503,Almeirim (PA),42.0,866.0,287.0,9461.0,9233.0,26415.0,18512,41767.0,
MU,1500602,Altamira (PA),26.0,4228.0,812.0,4847.0,4730.0,13534.0,130840,295204.0,
MU,1500701,Anajás (PA),,979.0,,,,,21000,47381.0,
MU,1500800,Ananindeua (PA),4.0,245.0,,,,,240000,541493.0,
MU,1500859,Anapu (PA),,,,,,,...,,
MU,1500909,Augusto Corrêa (PA),23.0,941.0,,,,,30500,68815.0,
MU,1500958,Aurora do Pará (PA),,,,,,,...,,
MU,1501006,Aveiro (PA),20.0,1083.0,143.0,895.0,873.0,2499.0,64800,146203.0,
MU,1501105,Bagre (PA),1.0,1506.0,,,,,3800,8574.0,
MU,1501204,Baião (PA),11.0,941.0,315.0,,,,38000,85736.0,
MU,1501253,Bannach (PA),,,,,,,...,,
MU,1501303,Barcarena (PA),3.0,2071.0,49.0,86.0,84.0,240.0,62500,141014.0,
MU,1501402,Belém (PA),5.0,407.0,,430.0,419.0,1200.0,365332,824270.0,
MU,1501451,Belterra (PA),,,,,,,...,,
MU,1501501,Benevides (PA),2.0,301.0,,,,,131000,295565.0,
MU,1501576,Bom Jesus do Tocantins (PA),,,,,,,...,,
MU,1501600,Bonito (PA),30.0,629.0,203.0,,,,61470,138690.0,
MU,1501709,Bragança (PA),274.0,3953.0,,4262.0,4159.0,11900.0,263000,593386.0,
MU,1501725,Brasil Novo (PA),,,,,,,...,,
MU,1501758,Brejo Grande do Araguaia (PA),,,,,,,...,,
MU,1501782,Breu Branco (PA),,,,,,,...,,
MU,1501808,Breves (PA),,7153.0,,196.0,192.0,548.0,54000,121836.0,
MU,1501907,Bujaru (PA),28.0,1992.0,295.0,441.0,430.0,1230.0,155000,349714.0,
MU,1501956,Cachoeira do Piriá (PA),,,,,,,...,,
MU,1502004,Cachoeira do Arari (PA),159.0,979.0,1711.0,35945.0,35078.0,100358.0,10165,22934.0,
MU,1502103,Cametá (PA),4.0,1581.0,284.0,435.0,425.0,1215.0,234000,527956.0,
MU,1502152,Canaã dos Carajás (PA),,,,,,,...,,
MU,1502202,Capanema (PA),9.0,1355.0,143.0,906.0,884.0,2530.0,68630,154844.0,
MU,1502301,Capitão Poço (PA),166.0,1969.0,929.0,3487.0,3403.0,9735.0,91048,205424.0,
MU,1502400,Castanhal (PA),63.0,685.0,196.0,1604.0,1565.0,4478.0,81260,183340.0,
MU,1502509,Chaves (PA),882.0,21459.0,33942.0,50524.0,49305.0,141063.0,81000,182754.0,
MU,1502608,Colares (PA),,23.0,,,,,2200,4964.0,
MU,1502707,Conceição do Araguaia (PA),673.0,20823.0,1574.0,67890.0,66252.0,189550.0,289610,653424.0,
MU,1502756,Concórdia do Pará (PA),,,,,,,...,,
MU,1502764,Cumaru do Norte (PA),,,,,,,...,,
MU,1502772,Curionópolis (PA),,,,,,,...,,
MU,1502806,Curralinho (PA),3.0,4894.0,,,,,20600,46478.0,
MU,1502855,Curuá (PA),,,,,,,...,,
MU,1502905,Curuçá (PA),18.0,264.0,79.0,176.0,171.0,490.0,18500,41740.0,
MU,1502939,Dom Eliseu (PA),,,,,,,...,,
MU,1502954,Eldorado do Carajás (PA),,,,,,,...,,
MU,1503002,Faro (PA),132.0,5262.0,565.0,5377.0,5248.0,15014.0,55100,124318.0,
MU,1503044,Floresta do Araguaia (PA),,,,,,,...,,
MU,1503077,Garrafão do Norte (PA),,,,,,,...,,
MU,1503093,Goianésia do Pará (PA),,,,,,,...,,
MU,1503101,Gurupá (PA),4.0,813.0,273.0,2615.0,2552.0,7300.0,40100,90474.0,
MU,1503200,Igarapé-Açu (PA),86.0,226.0,168.0,,,,29700,67010.0,
MU,1503309,Igarapé-Miri (PA),1.0,4330.0,159.0,98.0,96.0,274.0,45500,102658.0,
MU,1503408,Inhangapi (PA),36.0,416.0,45.0,,,,37610,84856.0,
MU,1503457,Ipixuna do Pará (PA),,,,,,,...,,
MU,1503507,Irituia (PA),195.0,8539.0,814.0,6144.0,5996.0,17155.0,270730,610827.0,
MU,1503606,Itaituba (PA),39.0,1237.0,327.0,,,,48778,110054.0,
MU,1503705,Itupiranga (PA),4.0,885.0,852.0,,,,76000,171473.0,
MU,1503754,Jacareacanga (PA),,,,,,,...,,
MU,1503804,Jacundá (PA),5.0,527.0,204.0,,,,15330,34588.0,
MU,1503903,Juruti (PA),184.0,3694.0,788.0,5679.0,5542.0,15857.0,62140,140202.0,
MU,1504000,Limoeiro do Ajuru (PA),,2560.0,,27.0,26.0,75.0,16000,36100.0,
MU,1504059,Mãe do Rio (PA),,,,,,,...,,
MU,1504109,Magalhães Barata (PA),24.0,267.0,,,,,5200,11732.0,
MU,1504208,Marabá (PA),78.0,3170.0,1153.0,18744.0,18292.0,52334.0,52300,118000.0,
MU,1504307,Maracanã (PA),28.0,1129.0,531.0,,,,20500,46253.0,
MU,1504406,Marapanim (PA),22.0,501.0,,564.0,550.0,1574.0,45950,103673.0,
MU,1504422,Marituba (PA),,,,,,,...,,
MU,1504455,Medicilândia (PA),,,,,,,...,,
MU,1504505,Melgaço (PA),,1073.0,,,,,14500,32715.0,
MU,1504604,Mocajuba (PA),3.0,1807.0,,,,,16000,36100.0,
MU,1504703,Moju (PA),18.0,9261.0,917.0,1101.0,1074.0,3074.0,85400,192681.0,
MU,1504752,Mojuí dos Campos (PA),,,,,,,...,,
MU,1504802,Monte Alegre (PA),303.0,6325.0,905.0,13305.0,12984.0,37147.0,166861,376475.0,
MU,1504901,Muaná (PA),203.0,10541.0,6064.0,16943.0,16534.0,47305.0,57000,128605.0,
MU,1504950,Nova Esperança do Piriá (PA),,,,,,,...,,
MU,1504976,Nova Ipixuna (PA),,,,,,,...,,
MU,1505007,Nova Timboteua (PA),31.0,512.0,266.0,1085.0,1059.0,3030.0,68600,154777.0,
MU,1505031,Novo Progresso (PA),,,,,,,...,,
MU,1505064,Novo Repartimento (PA),,,,,,,...,,
MU,1505106,Óbidos (PA),176.0,1657.0,417.0,11684.0,11402.0,32622.0,115300,260142.0,
MU,1505205,Oeiras do Pará (PA),0.0,3012.0,,,,,18000,40612.0,
MU,1505304,Oriximiná (PA),203.0,3678.0,534.0,8658.0,8449.0,24174.0,58829,132731.0,
MU,1505403,Ourém (PA),149.0,4138.0,540.0,,,,124440,280764.0,
MU,1505437,Ourilândia do Norte (PA),,,,,,,...,,
MU,1505486,Pacajá (PA),,,,,,,...,,
MU,1505494,Palestina do Pará (PA),,,,,,,...,,
MU,1505502,Paragominas (PA),128.0,10353.0,3262.0,112947.0,110223.0,315350.0,148500,335049.0,
MU,1505536,Parauapebas (PA),,,,,,,...,,
MU,1505551,Pau D'Arco (PA),,,,,,,...,,
MU,1505601,Peixe-Boi (PA),11.0,678.0,142.0,774.0,755.0,2160.0,34600,78065.0,
MU,1505635,Piçarra (PA),,,,,,,...,,
MU,1505650,Placas (PA),,,,,,,...,,
MU,1505700,Ponta de Pedras (PA),999.0,6810.0,2447.0,30056.0,29331.0,83916.0,31250,70507.0,
MU,1505809,Portel (PA),,3765.0,,275.0,269.0,769.0,96800,218402.0,
MU,1505908,Porto de Moz (PA),11.0,1058.0,163.0,8219.0,8021.0,22947.0,24540,55368.0,
MU,1506005,Prainha (PA),161.0,3897.0,880.0,10087.0,9844.0,28164.0,281392,634882.0,
MU,1506104,Primavera (PA),32.0,1581.0,120.0,905.0,884.0,2528.0,52000,117323.0,
MU,1506112,Quatipuru (PA),,,,,,,...,,
MU,1506138,Redenção (PA),,,,,,,...,,
MU,1506161,Rio Maria (PA),,,,,,,...,,
MU,1506187,Rondon do Pará (PA),,,,,,,...,,
MU,1506195,Rurópolis (PA),,,,,,,...,,
MU,1506203,Salinópolis (PA),2.0,828.0,74.0,,,,28400,64077.0,
MU,1506302,Salvaterra (PA),109.0,256.0,181.0,7340.0,7163.0,20493.0,1200,2707.0,
MU,1506351,Santa Bárbara do Pará (PA),,,,,,,...,,
MU,1506401,Santa Cruz do Arari (PA),129.0,640.0,150.0,23507.0,22940.0,65631.0,2600,5866.0,
MU,1506500,Santa Izabel do Pará (PA),26.0,414.0,,,,,710000,1601917.0,
MU,1506559,Santa Luzia do Pará (PA),,,,,,,...,,
MU,1506583,Santa Maria das Barreiras (PA),,,,,,,...,,
MU,1506609,Santa Maria do Pará (PA),26.0,452.0,,,,,32200,72650.0,
MU,1506708,Santana do Araguaia (PA),216.0,6777.0,223.0,43370.0,42324.0,121090.0,38500,86864.0,
MU,1506807,Santarém (PA),303.0,6965.0,1825.0,18400.0,17956.0,51374.0,392854,886365.0,
MU,1506906,Santarém Novo (PA),37.0,339.0,859.0,,,,10000,22562.0,
MU,1507003,Santo Antônio do Tauá (PA),2.0,527.0,95.0,,,,1000000,2256221.0,
MU,1507102,São Caetano de Odivelas (PA),3.0,376.0,51.0,198.0,194.0,554.0,50000,112811.0,
MU,1507151,São Domingos do Araguaia (PA),,,,,,,...,,
MU,1507201,São Domingos do Capim (PA),163.0,10805.0,1113.0,,,,172350,388860.0,
MU,1507300,São Félix do Xingu (PA),,169.0,,,,,7700,17373.0,
MU,1507409,São Francisco do Pará (PA),45.0,181.0,,,,,42010,94784.0,
MU,1507458,São Geraldo do Araguaia (PA),,,,,,,...,,
MU,1507466,São João da Ponta (PA),,,,,,,...,,
MU,1507474,São João de Pirabas (PA),,,,,,,...,,
MU,1507508,São João do Araguaia (PA),28.0,7454.0,1469.0,,,,161000,363252.0,
MU,1507607,São Miguel do Guamá (PA),106.0,2891.0,154.0,,,,145000,327152.0,
MU,1507706,São Sebastião da Boa Vista (PA),,8659.0,,,,,22000,49637.0,
MU,1507755,Sapucaia (PA),,,,,,,...,,
MU,1507805,Senador José Porfírio (PA),3.0,1228.0,,517.0,505.0,1444.0,41800,94310.0,
MU,1507904,Soure (PA),750.0,1807.0,3252.0,44114.0,43050.0,123167.0,800,1805.0,
MU,1507953,Tailândia (PA),,,,,,,...,,
MU,1507961,Terra Alta (PA),,,,,,,...,,
MU,1507979,Terra Santa (PA),,,,,,,...,,
MU,1508001,Tomé-Açu (PA),18.0,1318.0,354.0,2956.0,2884.0,8252.0,115000,259465.0,
MU,1508035,Tracuateua (PA),,,,,,,...,,
MU,1508050,Trairão (PA),,,,,,,...,,
MU,1508084,Tucumã (PA),,,,,,,...,,
MU,1508100,Tucuruí (PA),34.0,1845.0,284.0,,,,38500,86864.0,
MU,1508126,Ulianópolis (PA),,,,,,,...,,
MU,1508159,Uruará (PA),,,,,,,...,,
MU,1508209,Vigia (PA),2.0,226.0,,,,,32000,72199.0,
MU,1508308,Viseu (PA),67.0,4894.0,,2526.0,2465.0,7052.0,90000,203060.0,
MU,1508357,Vitória do Xingu (PA),,,,,,,...,,
MU,1508407,Xinguara (PA),,,,,,,...,,
MU,1600055,Serra do Navio (AP),,,,,,,...,,
MU,1600105,Amapá (AP),110.0,4706.0,1103.0,14076.0,13736.0,39300.0,32000,72199.0,
MU,1600154,Pedra Branca do Amapari (AP),,,,,,,...,,
MU,1600204,Calçoene (AP),22.0,1751.0,504.0,3349.0,3268.0,9350.0,10000,22562.0,
MU,1600212,Cutias (AP),,,,,,,...,,
MU,1600238,Ferreira Gomes (AP),,,,,,,...,,
MU,1600253,Itaubal (AP),,,,,,,...,,
MU,1600279,Laranjal do Jari (AP),,,,,,,...,,
MU,1600303,Macapá (AP),169.0,6965.0,1502.0,12643.0,12338.0,35300.0,350000,789677.0,
MU,1600402,Mazagão (AP),4.0,5271.0,399.0,1042.0,1017.0,2910.0,40000,90249.0,
MU,1600501,Oiapoque (AP),2.0,339.0,368.0,444.0,433.0,1240.0,9000,20306.0,
MU,1600535,Porto Grande (AP),,,,,,,...,,
MU,1600550,Pracuúba (AP),,,,,,,...,,
MU,1600600,Santana (AP),,,,,,,...,,
MU,1600709,Tartarugalzinho (AP),,,,,,,...,,
MU,1600808,Vitória do Jari (AP),,,,,,,...,,
MU,1700251,Abreulândia (TO),,,,,,,...,,
MU,1700301,Aguiarnópolis (TO),,,,,,,...,,
MU,1700350,Aliança do Tocantins (TO),,,,,,,...,,
MU,1700400,Almas (TO),221.0,2485.0,916.0,,,,15000,33843.0,
MU,1700707,Alvorada (TO),111.0,2259.0,504.0,,,,22000,49637.0,
MU,1701002,Ananás (TO),64.0,1694.0,,,,,29935,67540.0,
MU,1701051,Angico (TO),,,,,,,...,,
MU,1701101,Aparecida do Rio Negro (TO),,,,,,,...,,
MU,1701309,Aragominas (TO),,,,,,,...,,
MU,1701903,Araguacema (TO),229.0,2673.0,336.0,,,,26500,59790.0,
MU,1702000,Araguaçu (TO),353.0,4141.0,825.0,,,,66332,149660.0,
MU,1702109,Araguaína (TO),357.0,11511.0,771.0,104459.0,101939.0,291650.0,190000,428682.0,
MU,1702158,Araguanã (TO),,,,,,,...,,
MU,1702208,Araguatins (TO),88.0,2259.0,,,,,60000,135373.0,
MU,1702307,Arapoema (TO),146.0,6965.0,336.0,30867.0,30122.0,86180.0,99000,223366.0,
MU,1702406,Arraias (TO),309.0,3029.0,893.0,,,,35000,78968.0,
MU,1702554,Augustinópolis (TO),,,,,,,...,,
MU,1702703,Aurora do Tocantins (TO),132.0,941.0,871.0,,,,10500,23690.0,
MU,1702901,Axixá do Tocantins (TO),23.0,753.0,,,,,25000,56406.0,
MU,1703008,Babaçulândia (TO),326.0,3049.0,1092.0,12015.0,11725.0,33546.0,58000,130861.0,
MU,1703057,Bandeirantes do Tocantins (TO),,,,,,,...,,
MU,1703073,Barra do Ouro (TO),,,,,,,...,,
MU,1703107,Barrolândia (TO),,,,,,,...,,
MU,1703206,Bernardo Sayão (TO),,,,,,,...,,
MU,1703305,Bom Jesus do Tocantins (TO),,,,,,,...,,
MU,1703602,Brasilândia do Tocantins (TO),,,,,,,...,,
MU,1703701,Brejinho de Nazaré (TO),234.0,2184.0,399.0,,,,33000,74455.0,
MU,1703800,Buriti do Tocantins (TO),,,,,,,...,,
MU,1703826,Cachoeirinha (TO),,,,,,,...,,
MU,1703842,Campos Lindos (TO),,,,,,,...,,
MU,1703867,Cariri do Tocantins (TO),,,,,,,...,,
MU,1703883,Carmolândia (TO),,,,,,,...,,
MU,1703891,Carrasco Bonito (TO),,,,,,,...,,
MU,1703909,Caseara (TO),,,,,,,...,,
MU,1704105,Centenário (TO),,,,,,,...,,
MU,1704600,Chapada de Areia (TO),,,,,,,...,,
MU,1705102,Chapada da Natividade (TO),,,,,,,...,,
MU,1705508,Colinas do Tocantins (TO),75.0,1506.0,105.0,,,,16800,37905.0,
MU,1705557,Combinado (TO),,,,,,,...,,
MU,1705607,Conceição do Tocantins (TO),249.0,1129.0,922.0,,,,6000,13537.0,
MU,1706001,Couto Magalhães (TO),62.0,1352.0,71.0,,,,23600,53247.0,
MU,1706100,Cristalândia (TO),441.0,3012.0,536.0,50379.0,49164.0,140660.0,52000,117323.0,
MU,1706258,Crixás do Tocantins (TO),,,,,,,...,,
MU,1706506,Darcinópolis (TO),,,,,,,...,,
MU,1707009,Dianópolis (TO),132.0,941.0,630.0,,,,15000,33843.0,
MU,1707108,Divinópolis do Tocantins (TO),,,,,,,...,,
MU,1707207,Dois Irmãos do Tocantins (TO),322.0,2541.0,893.0,,,,24800,55954.0,
MU,1707306,Dueré (TO),194.0,1619.0,557.0,18535.0,18088.0,51750.0,33315,75166.0,
MU,1707405,Esperantina (TO),,,,,,,...,,
MU,1707553,Fátima (TO),,,,,,,...,,
MU,1707652,Figueirópolis (TO),,,,,,,...,,
MU,1707702,Filadélfia (TO),768.0,8659.0,2250.0,,,,92000,207572.0,
MU,1708205,Formoso do Araguaia (TO),494.0,452.0,1128.0,71722.0,69992.0,200250.0,53500,120708.0,
MU,1708254,Tabocão (TO),,,,,,,...,,
MU,1708304,Goianorte (TO),,,,,,,...,,
MU,1709005,Goiatins (TO),441.0,8283.0,431.0,,,,50000,112811.0,
MU,1709302,Guaraí (TO),278.0,3464.0,485.0,17555.0,17132.0,49014.0,45985,103752.0,
MU,1709500,Gurupi (TO),282.0,2711.0,326.0,,,,53000,119580.0,
MU,1709807,Ipueiras (TO),,,,,,,...,,
MU,1710508,Itacajá (TO),618.0,4217.0,590.0,,,,29478,66509.0,
MU,1710706,Itaguatins (TO),141.0,1882.0,,,,,50000,112811.0,
MU,1710904,Itapiratins (TO),,,,,,,...,,
MU,1711100,Itaporã do Tocantins (TO),28.0,689.0,116.0,,,,5600,12635.0,
MU,1711506,Jaú do Tocantins (TO),,,,,,,...,,
MU,1711803,Juarina (TO),,,,,,,...,,
MU,1711902,Lagoa da Confusão (TO),,,,,,,...,,
MU,1711951,Lagoa do Tocantins (TO),,,,,,,...,,
MU,1712009,Lajeado (TO),,,,,,,...,,
MU,1712157,Lavandeira (TO),,,,,,,...,,
MU,1712405,Lizarda (TO),309.0,2447.0,662.0,,,,29000,65430.0,
